idx,seed,dataset,accuracy_fp32,accuracy_esp,key,espdl_size_bytes,torch_size_bytes,edgegpu_latency,edgegpu_energy,raspi4_latency,edgetpu_latency,pixel3_latency,eyeriss_latency,eyeriss_energy,eyeriss_arithmetic_intensity,fpga_latency,fpga_energy,average_hw_metric,arch_index,flop,test_acc,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
3739,888,cifar10,89.56,30.45,200,527168,2067948,5.789885520935059,25.936757171948752,25.589727020051217,1.226804866000748,11.6978,5.120180000000002,1.0004950045,13.63768779714061,3.83056,26.813920000000003,29017080.844509836,3739,51.03681,89.56,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_1x1
4229,888,cifar10,92.31,92.08,200,799216,3141089,6.490349769592285,29.989742835362755,38.993525659971056,0.9296098619997792,16.551099999999998,5.120180000000001,1.0358844445,23.09419838304203,4.67856,32.74992,94902995.40307853,4229,86.42625,92.32,nor_conv_3x3,nor_conv_1x1,skip_connect,none,nor_conv_1x1,nor_conv_3x3
3250,888,cifar10,93.11,92.91,200,1215520,4884731,6.674590110778809,31.784398107528684,69.42766944004688,1.4939851359995373,29.9369,9.05234,1.8776362685,22.23307502572555,6.57296,46.01072,3386231336.2074914,3250,149.34081,93.13,nor_conv_3x3,nor_conv_3x3,none,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3
3329,888,cifar10,92.01,91.96,200,750944,2917337,4.290671348571777,20.157573995590212,39.3922975800524,-1.0,15.7405,4.8744200000000015,1.0046367165,24.63910533031311,4.16336,29.14352,-31864808.497013815,3329,82.49409,92.01,nor_conv_3x3,nor_conv_1x1,none,nor_conv_3x3,skip_connect,none
4208,888,cifar10,93.74,93.53,200,793584,3364002,6.8376970291137695,31.419217848777773,40.65177901997231,1.1631045610010915,17.4863,5.365940000000003,1.0671321725,21.84376885617477,5.19376,36.35632,192055736.45148075,4208,90.35841,93.74,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1
3671,888,cifar10,84.7,18.18,200,523552,1851755,4.98591423034668,24.705205011367795,25.07390493999992,-1.0,10.5902,4.8744200000000015,0.9692472765,14.069085832664296,3.31536,23.20752,-11889849.726750882,3671,47.10465,84.67,none,avg_pool_3x3,skip_connect,none,nor_conv_1x1,nor_conv_3x3
3025,888,cifar10,75.31,26.6,200,459568,1670231,3.196711540222168,14.463521363735198,23.218581119945156,-1.0,8.21048,7.577780000000003,1.4936451485000002,7.90320496110317,3.61936,25.33552,-9148138.7807609,3025,43.17249,75.3,none,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,none
3474,888,cifar10,93.18,93.15,200,744960,2910297,5.23716926574707,23.52711006482442,35.9548251999513,0.9146986359992296,15.6455,4.8744200000000015,1.0046367165,24.63910533031311,4.16336,29.14352,37671058.11258283,3474,82.49409,93.18,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,none,skip_connect
3760,888,cifar10,92.13,91.85,200,720832,2729541,5.158238410949707,23.836219696998597,41.787252699941746,1.3289126030031184,18.2705,7.577780000000003,1.5290345885,14.38163596609415,4.46736,31.27152,201924356.6745568,3760,78.56193,92.13,avg_pool_3x3,avg_pool_3x3,skip_connect,nor_conv_3x3,none,nor_conv_3x3
3440,888,cifar10,89.62,84.89,200,285632,1207468,6.094937324523926,26.5190722990036,12.633289639998113,1.0391692420016625,4.7333,3.891380000000001,0.7185304925,6.793315189634498,3.08816,21.61712,1874738.990937352,3440,19.57953,89.62,skip_connect,nor_conv_1x1,skip_connect,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1
4252,888,cifar10,92.78,92.75,200,814832,3388604,7.634592056274414,34.90917217731476,43.514190659989254,1.4600210579992563,19.216,6.840500000000004,1.3449549724999996,16.76104846320963,5.60336,39.22352,657913941.8970416,4252,90.35841,92.79,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3
3549,888,cifar10,91.24,90.01,200,448192,1621347,4.692597389221191,21.14015123844147,23.38618319998204,0.8246175210006186,9.8912,4.628660000000002,0.9379995485,14.615637999956666,2.80016,19.60112,4509245.895480044,3549,43.17249,91.22,nor_conv_3x3,avg_pool_3x3,none,none,skip_connect,skip_connect
4277,888,cifar10,82.55,77.1,200,275632,1032607,4.4306182861328125,19.618777770996093,19.39086089994817,-1.0,8.07432,6.594740000000003,1.2429283645,3.1315182551169403,3.39216,23.74512,-8985325.32888035,4277,15.64737,82.57,avg_pool_3x3,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1
3227,888,cifar10,88.61,18.07,200,501888,1892831,5.447635650634766,24.54159860610962,33.58538676002354,1.5730737269987003,14.0027,7.823540000000004,1.5248928765,8.04259628308237,4.13456,28.941919999999996,141195676.44287464,3227,47.10465,88.61,avg_pool_3x3,nor_conv_3x3,none,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1
3612,888,cifar10,91.35,91.01,200,746896,2934771,4.676699638366699,21.00929367542267,25.92269100001431,0.90057964999869,10.7028,6.348980000000003,1.2824595165,17.923772231415303,4.57296,32.01072,29261125.110363763,3612,82.49409,91.35,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none
4140,888,cifar10,91.44,89.57,200,498912,1869253,3.667173385620117,16.52061610221863,21.470663840009365,0.834251273998234,9.84878,6.348980000000003,1.2470700765,10.234587927941709,3.72496,26.07472,8218991.952456137,4140,47.10465,91.45,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,none
2929,888,cifar10,10.0,10.0,200,439440,1627939,0.6333398818969727,2.6106269931793213,22.097460460063303,-1.0,9.37037,4.628660000000002,0.9379995485,14.615637999956666,2.80016,19.60112,-81583.51469644603,2929,43.17249,10.0,none,nor_conv_3x3,skip_connect,none,avg_pool_3x3,none
3116,888,cifar10,88.5,87.19,200,276112,1008261,4.197402000427246,18.42659478187561,12.662615739973262,-1.0,6.41317,5.120180000000002,0.9651055645,4.181177211239183,2.98256,20.87792,-1932672.6356361392,3116,15.64737,88.51,avg_pool_3x3,avg_pool_3x3,none,skip_connect,nor_conv_1x1,nor_conv_1x1
2999,888,cifar10,91.03,88.67,200,486208,2067500,6.31561279296875,28.047636413574217,25.94382110000879,1.2381156379997265,9.42956,5.120180000000001,1.0004950045,13.63768779714061,3.83056,26.813920000000003,28230662.81812859,2999,51.03681,91.03,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3
4176,888,cifar10,91.01,50.12,200,546496,2080691,5.17399787902832,23.510646362304687,23.058177519997116,-1.0,11.5842,5.120180000000001,1.0004950045,13.63768779714061,3.83056,26.813920000000003,-17096396.159841254,4176,51.03681,91.02,avg_pool_3x3,none,none,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1
4323,888,cifar10,92.59,92.26,200,745840,2910617,6.151785850524902,27.953714904785155,35.5797507600073,0.9004558939996059,14.99,4.8744200000000015,1.0046367165,24.63910533031311,4.16336,29.14352,49071087.62832801,4323,82.49409,92.57,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,none,skip_connect,skip_connect
3683,888,cifar10,89.97,87.2,200,297088,1232262,6.930403709411621,30.066401425997416,19.903341499957605,1.4475925819970143,7.47624,5.365940000000004,0.9963532925,4.733269738063558,3.49776,24.48432,20550991.98572946,3683,19.57953,89.97,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3
4096,888,cifar10,87.55,68.19,200,475456,1862398,5.066356658935547,22.8897993850708,24.669666420013527,1.4240454319988205,12.4557,6.348980000000003,1.2470700765,10.234587927941709,3.72496,26.07472,39023758.220720425,4096,47.10465,87.53,avg_pool_3x3,skip_connect,nor_conv_1x1,avg_pool_3x3,skip_connect,nor_conv_3x3
4242,888,cifar10,79.62,20.29,200,178432,554610,3.0295705795288086,13.181661591529847,11.609391880047042,0.95490297699871,4.87105,4.628660000000002,0.9026101085,2.6348779358235475,1.95216,13.66512,240340.45104075244,4242,7.78305,79.62,avg_pool_3x3,skip_connect,none,skip_connect,avg_pool_3x3,none
3080,888,cifar10,91.11,88.92,200,480064,1844779,5.916657447814941,26.504653147061667,24.77524866000749,0.9793424210001832,9.6208,4.874420000000002,0.9692472765000002,14.069085832664296,3.31536,23.20752,13306973.427379431,3080,47.10465,91.1,skip_connect,none,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,skip_connect
4073,888,cifar10,84.89,82.68,200,448192,1651645,3.1728458404541016,14.537979640960693,21.5970876999927,-1.0,9.67249,6.103220000000002,1.2158223485,10.258998026736016,3.20976,22.46832,-5156545.062144538,4073,43.17249,84.86,avg_pool_3x3,avg_pool_3x3,none,none,nor_conv_3x3,none
3834,888,cifar10,92.25,91.73,200,475536,2043474,6.023111343383789,26.905238370895383,26.50126952001301,0.8799372909998056,10.0934,3.645620000000001,0.7226722045,20.513714983022073,3.42096,23.94672,8232285.129777799,3834,51.03681,92.25,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect
4107,888,cifar10,91.71,91.54,200,582144,2280865,6.6623687744140625,30.01397132873535,23.7356264799746,0.8499845539990929,10.7042,3.8913800000000016,0.7539199325,19.072037932451035,3.93616,27.55312,13740118.378664652,4107,54.96897,91.73,nor_conv_1x1,none,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_3x3
3498,888,cifar10,90.86,38.65,200,576288,2280865,6.496272087097168,29.265705752372742,27.490763899986632,-1.0,10.7237,3.8913800000000016,0.7539199324999999,19.072037932451035,3.93616,27.55312,-17833109.13543525,3498,54.96897,90.87,none,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1
3580,888,cifar10,92.85,92.56,200,832192,3370153,6.460199356079102,29.68461604118347,44.9993453600473,0.9833181610010796,17.3324,5.365940000000004,1.0671321724999998,21.84376885617477,5.19376,36.35632,159023803.1375969,3580,90.35841,92.86,nor_conv_3x3,nor_conv_1x1,none,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3
4188,888,cifar10,92.04,92.25,200,635712,2510953,6.500153541564941,29.03618587017059,24.56802462002088,0.988375864999398,11.4816,4.137140000000002,0.7851676605,17.97730507969684,4.45136,31.15952,23708499.32444624,4188,58.90113,92.04,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,none,nor_conv_1x1
3888,888,cifar10,93.84,93.65,200,1011392,4224354,7.192254066467285,33.648960649967194,57.751425379974535,1.3187273539988382,23.3217,6.594740000000003,1.3490966845,24.379052645567025,5.93616,41.55312,943332052.0109274,3888,121.81569,93.81,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1
3298,888,cifar10,92.65,92.19,200,959664,4018612,7.287869453430176,33.815714263916014,58.83741830002691,1.4799128449994896,24.2178,7.823540000000004,1.5956717564999998,20.127304633717245,5.83056,40.81392,1543863959.9435992,3298,117.88353,92.66,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect
3430,888,cifar10,92.68,91.92,200,746800,3158068,7.247347831726074,33.06964815616608,44.50400084002467,1.3881884450020152,17.598599999999998,6.594740000000003,1.3137072444999998,17.296541182083665,5.08816,35.61712,409119436.1473638,3430,86.42625,92.67,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3
4020,888,cifar10,79.62,52.73,200,161312,530136,3.723244667053222,16.199837546348572,5.621931200003019,0.702835017000325,3.22645,3.154100000000001,0.6247873085,4.5797302195526095,1.54256,10.79792,25239.80067036721,4020,7.78305,79.61,skip_connect,none,none,skip_connect,avg_pool_3x3,skip_connect
3126,888,cifar10,88.69,88.44,200,332624,1214387,4.265661239624023,18.231436138153075,7.43793554000149,0.5621144889992138,2.37925,3.8913800000000016,0.7185304925,6.793315189634498,3.08816,21.61712,144401.2602950164,3126,19.57953,88.71,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,none
3395,888,cifar10,92.33,91.97,200,500256,2067884,6.6521501541137695,29.455720882415772,28.475060839991784,1.231998043000203,11.6822,5.120180000000002,1.0004950045,13.63768779714061,3.83056,26.813920000000003,42252630.066712655,3395,51.03681,92.31,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect
3987,888,cifar10,84.2,81.97,200,474768,1651645,4.445643424987793,20.79894276380539,22.948398440057645,-1.0,11.5317,6.103220000000002,1.2158223485,10.258998026736016,3.20976,22.46832,-13094650.49551246,3987,43.17249,84.19,none,avg_pool_3x3,none,none,avg_pool_3x3,nor_conv_3x3
4152,888,cifar10,10.0,10.0,200,432800,1634595,0.7146072387695312,2.9170267486572268,20.127918220023275,-1.0,9.57738,4.628660000000002,0.9379995485,14.615637999956666,2.80016,19.60112,-95757.99542713843,4152,43.17249,10.0,nor_conv_3x3,none,none,none,none,avg_pool_3x3
3694,888,cifar10,91.77,91.28,200,1020960,4025787,6.458320617675781,30.34119026184082,56.81719341999269,1.3660746469977312,24.1297,7.823540000000003,1.5956717564999998,20.127304633717245,5.83056,40.81392,1090244211.099805,3694,117.88353,91.76,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_3x3,nor_conv_3x3
4129,888,cifar10,91.52,90.75,200,513632,2092614,6.247577667236328,28.14533739089966,25.846219480008585,1.51517691400295,13.2746,6.594740000000003,1.2783178045,10.214029718600305,4.24016,29.681120000000004,96983752.59301184,4129,51.03681,91.5,nor_conv_1x1,avg_pool_3x3,skip_connect,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3
3014,888,cifar10,92.37,12.42,200,774992,3140897,7.4627685546875,33.9108203125,41.10933014002512,-1.0,16.8072,5.120180000000002,1.0358844445000002,23.09419838304203,4.67856,32.74992,-142099655.1619433,3014,86.42625,92.38,none,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect
3718,888,cifar10,90.04,84.48,200,712688,2753055,5.3418731689453125,24.6153515625,45.79912672001228,-1.0,19.8334,9.05234,1.8068573885,11.695887305390931,4.87696,34.138720000000006,-325263359.8604464,3718,78.56193,90.04,avg_pool_3x3,avg_pool_3x3,none,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3
3749,888,cifar10,90.15,87.69,200,496896,1868293,5.982241630554199,26.722673363685608,28.85621228000673,1.3406733279989569,12.4965,6.348980000000003,1.2470700765,10.234587927941709,3.72496,26.07472,59433406.83896336,3749,47.10465,90.15,nor_conv_3x3,nor_conv_1x1,none,avg_pool_3x3,avg_pool_3x3,skip_connect
3107,888,cifar10,85.87,81.53,200,456528,1862526,5.56424617767334,24.855487675666808,25.15131193998968,1.7137610010031494,11.3153,6.348980000000003,1.2470700765,10.234587927941709,3.72496,26.07472,51873037.70868616,3107,47.10465,85.84,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,skip_connect
3845,888,cifar10,89.86,88.17,200,515056,2092614,6.858334541320801,30.636180396080015,30.404607059972477,1.4775450509987422,13.446,6.594740000000003,1.2783178045,10.214029718600305,4.24016,29.681120000000004,134655954.51275828,3845,51.03681,89.86,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3
3865,888,cifar10,89.48,87.66,200,500784,1869317,6.237955093383789,28.10198769569397,27.7625553800317,1.359874244000821,12.5178,6.348980000000003,1.2470700765,10.234587927941709,3.72496,26.07472,63709113.55123512,3865,47.10465,89.48,avg_pool_3x3,none,nor_conv_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3
4041,888,cifar10,93.43,93.14,200,1004672,4248892,8.207902908325195,37.92871933937073,63.536967059990275,1.6303144890007388,25.2158,8.069300000000002,1.6269194845,19.48696844861478,6.34576,44.42032,3009111337.229103,4041,121.81569,93.42,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3
3052,888,cifar10,57.37,15.34,200,181472,573516,4.618487358093262,20.275159502029418,10.93344690001686,1.3965470789989922,4.96004,6.103220000000002,1.1804329085,1.8494716100921615,2.36176,16.53232,1994948.9998737597,3052,7.78305,57.37,avg_pool_3x3,none,skip_connect,skip_connect,avg_pool_3x3,avg_pool_3x3
3649,888,cifar10,75.64,65.58,200,709488,2711531,1.777667999267578,7.734633464813232,5.50845288002165,0.605670351000299,3.11728,6.103220000000002,1.2512117885,18.66852444337987,4.05776,28.40432,125861.4598410088,3649,78.56193,75.64,nor_conv_3x3,nor_conv_3x3,skip_connect,avg_pool_3x3,none,none
3559,888,cifar10,93.48,93.1,200,732992,2903762,5.526690483093262,25.46698974609375,38.876322060023085,1.0088836139984778,15.8174,4.874420000000002,1.0046367165,24.63910533031311,4.16336,29.14352,51882638.92671547,3559,82.49409,93.47,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,skip_connect,nor_conv_3x3
3262,888,cifar10,91.08,90.59,200,443984,1621475,4.219770431518555,20.067118287086487,21.99625446002756,0.8287342510011513,7.096010000000001,4.628660000000002,0.9379995485,14.615637999956666,2.80016,19.60112,2610199.622463418,3262,43.17249,91.07,skip_connect,avg_pool_3x3,skip_connect,none,none,nor_conv_3x3
3962,888,cifar10,88.43,83.18,200,283568,1009221,6.171779632568359,27.094112586975097,13.264530279993778,1.2430775290013116,6.598520000000001,5.120180000000001,0.9651055645,4.181177211239183,2.98256,20.87792,5598329.259790093,3962,15.64737,88.45,avg_pool_3x3,none,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,skip_connect
3419,888,cifar10,93.05,92.85,200,1016352,4006753,4.299716949462891,19.950686645507812,52.13260930002434,-1.0,22.1441,6.348980000000003,1.3178489564999998,25.612956534888895,5.42096,37.94672,-170445387.19100997,3419,117.88353,93.07,nor_conv_3x3,nor_conv_3x3,none,nor_conv_1x1,nor_conv_3x3,none
3569,888,cifar10,91.37,91.01,200,591280,2305019,6.751923561096191,30.160842547416685,33.92621535997023,1.1565391799995268,12.4555,5.365940000000004,1.0317427325,13.288519297119164,4.34576,30.420320000000004,72840792.81257196,3569,54.96897,91.37,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,none,nor_conv_1x1,nor_conv_1x1
3487,888,cifar10,93.13,93.03,200,502784,1827025,4.900469779968262,22.26773468017578,22.371111800021023,0.6284841939996113,7.92794,3.3998600000000003,0.6914244764999999,22.498323538851867,2.90576,20.34032,1689971.3491169624,3487,47.10465,93.14,skip_connect,none,nor_conv_3x3,none,skip_connect,nor_conv_1x1
3811,888,cifar10,92.79,92.74,200,770992,3140641,3.338465690612793,15.104888017177585,22.179413519988884,0.631010672001139,8.92692,5.120180000000002,1.0358844445000002,23.09419838304203,4.67856,32.74992,5120021.913438343,3811,86.42625,92.79,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,none
4287,888,cifar10,89.92,88.82,200,759344,2959565,6.932735443115234,31.765793800354004,41.80814483996073,1.5426991390013427,19.1928,7.823540000000004,1.5602823165,14.084950458399808,4.98256,34.87792,578301634.848568,4287,82.49409,89.93,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,none,avg_pool_3x3,avg_pool_3x3
4198,888,cifar10,86.07,71.44,200,217648,796624,5.640478134155273,24.541720361709597,13.366855700005544,1.5411405179984283,7.54332,6.348980000000003,1.2116806365,2.545403624468115,2.87696,20.13872,9587663.147861855,4198,11.71521,86.06,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,skip_connect
2966,888,cifar10,93.09,13.3,200,832976,3370793,7.548742294311523,34.373198037147525,43.981998980016215,-1.0,17.5103,5.365940000000004,1.0671321724999998,21.84376885617477,5.19376,36.35632,-216067233.24125153,2966,90.35841,93.1,none,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3
3464,888,cifar10,92.83,92.52,200,1203472,4878708,6.487407684326172,30.22699487050374,69.80707015994994,1.5908148199996504,24.1923,9.05234,1.8776362684999996,22.23307502572555,6.57296,46.01072,2708037682.6889305,3464,149.34081,92.84,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3
3823,888,cifar10,92.58,92.23,200,745520,2916377,4.376168251037598,20.38856788158417,39.18480665997777,0.7947289340008865,15.5991,4.874420000000002,1.0046367165,24.63910533031311,4.16336,29.14352,25753423.63130291,3823,82.49409,92.58,nor_conv_1x1,skip_connect,none,nor_conv_3x3,nor_conv_3x3,none
4164,888,cifar10,76.34,10.08,200,435824,1681258,6.059722900390625,26.990005798339844,26.668598480027867,1.8645739639978272,15.038,9.05234,1.7714679485000002,6.427293445223622,4.02896,28.20272,222845433.80473265,4164,43.17249,76.34,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,skip_connect
3539,888,cifar10,91.97,91.77,200,961808,3795059,4.693570137023926,21.62797119140625,38.77758700000413,1.0110585879992868,14.2643,7.577780000000003,1.5644240285,20.86006697108513,5.31536,37.20752,133102600.31960124,3539,113.95137,91.97,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,none
3453,888,cifar10,88.88,84.34,200,265088,984555,5.546131134033203,24.347515678405763,10.141323239949998,0.8852127960017242,4.91834,3.645620000000001,0.6872827644999999,6.289297634665844,2.57296,18.01072,692271.7425132804,3453,15.64737,88.85,skip_connect,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,skip_connect
